id1	id2	reg	chr1	loc1	chr2	loc2
YOR028C	YCL025C	binding enriched	15	383976	3	76968
YPR104C	YMR186W	binding enriched	16	735028	13	633413
YAL051W	YOR220W	+	1	50135	15	755726
YNL216W	YBL061C	binding enriched	14	242930	2	106361
YEL009C	YLR452C	?	5	139340	12	1040318
YIL101C	YER054C	binding enriched	9	176278	5	262875
YER111C	YOL114C	binding enriched	5	384235	15	103621
YOL148C	YBR189W	+	15	46667	2	605008
YBR049C	YNR043W	+	2	335602	14	702490
YPR086W	YGR161C	binding enriched	16	710619	7	809024
YDR259C	YPR089W	binding enriched	4	975206	16	714608
YGL073W	YLL024C	+	7	370003	12	96525
YDR423C	YMR196W	-	4	1318660	13	656709
YJL127C	YBL027W	+	10	183259	2	168899
YDL005C	YPL048W	binding enriched	4	441661	16	465024
YJR127C	YNL246W	binding enriched	10	660988	14	185904
YJR060W	YDL124W	-	10	549286	4	240728
YIL101C	YBL046W	binding enriched	9	176278	2	133086
YOR174W	YPL203W	binding enriched	15	659174	16	166827
YLR403W	YER148W	?	12	926593	5	465664
YIL101C	YHR204W	binding enriched	9	176278	8	507514
YDR423C	YOR383C	-	4	1318660	15	1060748
YHR058C	YMR184W	binding enriched	8	219440	13	628487
YOL148C	YKL180W	+	15	46667	11	109699
YDR259C	YJR064W	binding enriched	4	975206	10	556758
YLR176C	YGL086W	binding enriched	12	509014	7	348243
YIR018W	YGL184C	binding enriched	9	384977	7	155313
YDL005C	YBL033C	binding enriched	4	441661	2	159174
YPL075W	YBR031W	+	16	413808	2	300710
YOR110W	YLL051C	binding enriched	15	529594	12	38402
YER159C	YNL289W	binding enriched	5	491744	14	88316
YNL199C	YNL160W	-	14	265728	14	337077
YLR403W	YLL052C	+	12	926593	12	36136
YLR403W	YOR195W	-	12	926593	15	714098
YOR363C	YPR043W	-	15	1021717	16	654506
YOR110W	YDR117C	binding enriched	15	529594	4	684794
YDR253C	YHR113W	bound	4	964277	8	337073
YEL009C	YAR015W	?	5	139340	1	169835
YNL068C	YPL137C	binding enriched	14	496995	16	294732
YGR116W	YBR082C	binding enriched	7	722586	2	406898
YBR049C	YHR187W	binding enriched	2	335602	8	481454
YDR253C	YMR009W	bound	4	964277	13	284371
YBR049C	YPL003W	binding enriched	2	335602	16	552714
YGL073W	YHR141C	+	7	370003	8	382370
YGR116W	YER137C	binding enriched	7	722586	5	441596
YKR099W	YER138C	-	11	637068	5	446390
YDR310C	YBR045C	-	4	1082722	2	329132
YGL013C	YFR021W	-	7	470695	6	195563
YOL148C	YMR243C	+	15	46667	13	755502
YLR098C	YLR157C-A	binding enriched	12	338500	12	480940
YIL131C	YOL138C	binding enriched	9	101508	15	63337
YLR071C	YBR019C	binding enriched	12	277002	2	277302
YMR037C	YGR193C	binding enriched	13	345460	7	885125
YPL075W	YGR180C	+	16	413808	7	855782
YGR252W	YJL081C	binding enriched	7	997528	10	284536
YLR403W	YBL046W	-	12	926593	2	133086
YDL170W	YBR131W	binding enriched	4	157111	2	498220
YOL148C	YGL245W	+	15	46667	7	40086
YOR363C	YER019C-A	-	15	1021717	5	194406
YMR037C	YOR215C	binding enriched	13	345460	15	747003
YIL101C	YKL068W-A	binding enriched	9	176278	11	309324
YDR253C	YDL180W	bound	4	964277	4	136717
YBR049C	YPR175W	binding enriched	2	335602	16	890008
YOR110W	YOL149W	binding enriched	15	529594	15	45285
YOR110W	YBR252W	binding enriched	15	529594	2	722832
YPR086W	YPL212C	binding enriched	16	710619	16	152332
YBR049C	YDR480W	binding enriched	2	335602	4	1417884
YIL036W	YDL061C	+	9	286547	4	340713
YIL131C	YOR221C	binding enriched	9	101508	15	757017
YLR403W	YDR447C	+	12	926593	4	1355191
YIR018W	YLR289W	?	9	384977	12	716057
YLR176C	YHR086W-A	binding enriched	12	509014	8	280311
YDR259C	YJL016W	binding enriched	4	975206	10	406430
YIL036W	YOR321W	+	9	286547	15	917160
YDR362C	YDR506C	binding enriched	4	1197688	4	1460641
YGR252W	YPL160W	binding enriched	7	997528	16	248626
YPL254W	YER131W	+	16	70218	5	424131
YER028C	YLR162W-A	-	5	211284	12	490500
YIR018W	YGR035C	?	9	384977	7	557247
YCR084C	YIL015W	+	3	261381	9	323223
YDL005C	YGL184C	binding enriched	4	441661	7	155313
YEL009C	YBL070C	?	5	139340	2	90765
YIL101C	YEL038W	binding enriched	9	176278	5	80803
YLR418C	YBR116C	-	12	957504	2	474462
YLR176C	YKL212W	binding enriched	12	509014	11	35478
YOR110W	YGR032W	binding enriched	15	529594	7	551107
YGR252W	YMR208W	binding enriched	7	997528	13	685132
YER040W	YKL103C	-	5	230891	11	246910
YDR207C	YJR127C	binding enriched	4	866267	10	660988
YDR463W	YDR276C	binding enriched	4	1387595	4	1013559
YDR392W	YDR034C-A	+	4	1259202	4	520604
YGR252W	YKL116C	binding enriched	7	997528	11	222122
YEL009C	YEL059W	?	5	139340	5	42806
YOR344C	YDR281C	-	15	977631	4	1022164
YGR252W	YOL086C	binding enriched	7	997528	15	160071
YIL131C	YPL098C	binding enriched	9	101508	16	364556
YGR246C	YPL143W	binding enriched	7	983377	16	282546
YLR403W	YGR123C	+	12	926593	7	737432
YBR049C	YLR298C	binding enriched	2	335602	12	725068
YDL020C	YPL014W	-	4	415910	16	528119
YDL170W	YLL054C	binding enriched	4	157111	12	33938
YJL127C	YIL148W	+	10	183259	9	69118
YLR403W	YDR302W	-	12	926593	4	1068060
YER159C	YDR246W-A	binding enriched	5	491744	4	955233
YDL170W	YJR088C	binding enriched	4	157111	10	586934
YBR049C	YCR095C	binding enriched	2	335602	3	288714
YDL005C	YDR415C	binding enriched	4	441661	4	1297599
YOR110W	YIL135C	binding enriched	15	529594	9	95720
YIL131C	YFL034C-A	binding enriched	9	101508	6	64587
YDR392W	YDR054C	binding enriched	4	1259202	4	561883
YDR259C	YGL002W	binding enriched	4	975206	7	494842
YDR463W	YKL192C	binding enriched	4	1387595	11	80348
YBR049C	YBL077W	+	2	335602	2	81112
YLR403W	YGL248W	-	12	926593	7	36207
YGR104C	YKL152C	binding enriched	7	697906	11	164013
YIL101C	YLR414C	binding enriched	9	176278	12	953748
YER159C	YHR082C	binding enriched	5	491744	8	270003
YPR104C	YGR136W	binding enriched	16	735028	7	762790
YCR084C	YML039W	+	3	261381	13	199262
YPR133C	YOR100C	binding enriched	16	796594	15	513786
YLR403W	YBL054W	?	12	926593	2	118377
YNL216W	YJR105W	+	14	242930	10	624092
YLR071C	YOR273C	binding enriched	12	277002	15	835441
YPL075W	YER026C	+	16	413808	5	208059
YPR086W	YBL022C	binding enriched	16	710619	2	179574
YLR451W	YBR285W	binding enriched	12	1037423	2	774139
YDR463W	YPL224C	binding enriched	4	1387595	16	127361
YHR206W	YKL035W	binding enriched	8	513666	11	370640
YBR049C	YBR140C	binding enriched	2	335602	2	521989
YLR403W	YLR260W	?	12	926593	12	666875
YGR252W	YML004C	binding enriched	7	997528	13	262195
YGR252W	YNL137C	binding enriched	7	997528	14	369325
YER161C	YGR035C	binding enriched	5	499847	7	557247
YBR083W	YCR018C	+	2	409899	3	148570
YIL101C	YLR440C	binding enriched	9	176278	12	1016632
YOR110W	YHL023C	binding enriched	15	529594	8	60843
YBR049C	YLR264W	+	2	335602	12	673232
YDR253C	YKL182W	bound	4	964277	11	103748
YGL073W	YAL005C	+	7	370003	1	140467
YLR071C	YJR127C	binding enriched	12	277002	10	660988
YIR018W	YNL195C	?	9	384977	14	271915
YGL073W	YBR238C	+	7	370003	2	696204
YPL075W	YPR041W	+	16	413808	16	649312
YGL073W	YJL089W	+	7	370003	10	267170
YGR252W	YCR083W	binding enriched	7	997528	3	259769
YDR259C	YGR236C	binding enriched	4	975206	7	962673
YCR084C	YNL242W	-	3	261381	14	193713
YDR259C	YNR032W	binding enriched	4	975206	14	686563
YGR116W	YBR085C-A	binding enriched	7	722586	2	419035
YLR403W	YAR027W	-	12	926593	1	184123
YDR463W	YDL232W	binding enriched	4	1387595	4	38542
YPR086W	YOR054C	binding enriched	16	710619	15	428845
YMR037C	YFR015C	binding enriched	13	345460	6	175328
YBR049C	YDR012W	+	2	335602	4	472397
YML007W	YOR334W	binding enriched	13	254824	15	945302
YML007W	YGR124W	binding enriched	13	254824	7	740803
YEL009C	YGR273C	?	5	139340	7	1038977
YEL009C	YER055C	?	5	139340	5	265338
YNL330C	YJR010W	binding enriched	14	18651	10	457006
YOR344C	YKL177W	+	15	977631	11	114525
YIL101C	YNR053C	binding enriched	9	176278	14	722116
YOR110W	YLR429W	binding enriched	15	529594	12	991754
YIR018W	YML061C	binding enriched	9	384977	13	150242
YKL112W	YML007W	-	11	227667	13	254824
YBR049C	YER028C	binding enriched	2	335602	5	211284
YIL036W	YLR340W	+	9	286547	12	806356
YGR252W	YDR174W	binding enriched	7	997528	4	812480
YNL330C	YDR376W	binding enriched	14	18651	4	1227562
YIL131C	YML099C	binding enriched	9	101508	13	75719
YDL005C	YGL251C	binding enriched	4	441661	7	29778
YDR259C	YOL011W	binding enriched	4	975206	15	306379
YER161C	YNL036W	-	5	499847	14	560146
YLR071C	YMR315W	binding enriched	12	277002	13	903324
YJL056C	YHR174W	?	10	331752	8	451983
YDR259C	YBR215W	binding enriched	4	975206	2	654336
YML007W	YKL096W	-	13	254824	11	261491
YER159C	YDL125C	binding enriched	5	491744	4	239312
YLR403W	YJL074C	?	12	926593	10	301003
YKR099W	YLR162W-A	-	11	637068	12	490500
YNL330C	YGR085C	binding enriched	14	18651	7	648645
YHR041C	YHR215W	-	8	189497	8	552800
YNL103W	YOL012C	?	14	428744	15	303781
YCR084C	YNL284C-B	+	3	261381	14	99598
YNL216W	YOR337W	binding enriched	14	242930	15	955483
YOR174W	YDL211C	binding enriched	15	659174	4	79853
YJR060W	YMR104C	-	10	549286	13	474436
YDR310C	YHR215W	-	4	1082722	8	552800
YLR176C	YKR007W	binding enriched	12	509014	11	451711
YDL005C	YLR099C	binding enriched	4	441661	12	340336
YDR463W	YER103W	binding enriched	4	1387595	5	365553
YBR049C	YMR019W	binding enriched	2	335602	13	313580
YOR110W	YNL126W	binding enriched	15	529594	14	388497
YDR259C	YER080W	binding enriched	4	975206	5	320904
YLR403W	YJL020C	+	12	926593	10	400673
YDR253C	YBR222C	bound	4	964277	2	667535
YLR403W	YOR051C	-	12	926593	15	425465
YNL216W	YDR259C	binding enriched	14	242930	4	975206
YPR086W	YBL047C	binding enriched	16	710619	2	129967
YKL015W	YDR461W	binding enriched	11	410013	4	1385231
YOL148C	YGL225W	+	15	46667	7	77400
YDL005C	YFL005W	binding enriched	4	441661	6	130657
YGL181W	YPR158C-D	+	7	158501	16	853623
YLR403W	YHR203C	+	12	926593	8	505003
YML007W	YIR021W	+	13	254824	9	397839
YIL036W	YOR312C	+	9	286547	15	900722
YLR403W	YNR024W	?	12	926593	14	672689
YIL131C	YFL034W	binding enriched	9	101508	6	67087
YJR127C	YPL086C	binding enriched	10	660988	16	385609
YJL127C	YCL065W	?	10	183259	3	13935
YPL254W	YDR261C-C	+	16	70218	4	991688
YDR463W	YMR241W	binding enriched	4	1387595	13	752433
YER159C	YOL113W	binding enriched	5	491744	15	105309
YNL236W	YDR188W	+	14	208392	4	837241
YDR259C	YBR191W	binding enriched	4	975206	2	606705
YDR259C	YJL136W-A	binding enriched	4	975206	10	156210
YDR253C	YBL028C	bound	4	964277	2	167678
YIL131C	YNL010W	binding enriched	9	101508	14	613997
YPL075W	YGR155W	+	16	413808	7	799304
YLR403W	YBL112C	+	12	926593	2	2740
YIL131C	YDL008W	binding enriched	9	101508	4	433745
YDL005C	YDR388W	binding enriched	4	441661	4	1250910
YKL032C	YDR253C	-	11	380961	4	964277
YDL005C	YJR116W	binding enriched	4	441661	10	641244
YLR228C	YOR148C	+	12	601241	15	608918
YGR252W	YBL075C	binding enriched	7	997528	2	85473
YOR110W	YBR217W	binding enriched	15	529594	2	658112
YNL236W	YGR279C	+	14	208392	7	1049378
YOR110W	YDL179W	binding enriched	15	529594	4	138748
YPL075W	YCR004C	+/-	16	413808	3	119946
YJL127C	YFL002W-B	-	10	183259	6	138862
YJL127C	YKR003W	?	10	183259	11	446054
YIL131C	YBR230C	binding enriched	9	101508	2	679799
YMR037C	YPL014W	+	13	345460	16	528119
YPR086W	YGR135W	binding enriched	16	710619	7	761780
YIL101C	YFR044C	binding enriched	9	176278	6	240714
YNL216W	YOR235W	binding enriched	14	242930	15	780027
YER159C	YHL008C	binding enriched	5	491744	8	93568
YLR176C	YOR385W	+	12	509014	15	1065479
YDR259C	YPL282C	binding enriched	4	975206	16	8180
YHR058C	YOR142W	binding enriched	8	219440	15	593551
YJL127C	YCR104W	-	10	183259	3	307988
YLR176C	YLR423C	binding enriched	12	509014	12	972543
YPL075W	YER120W	+	16	413808	5	401502
YBR081C	YGR211W	binding enriched	2	403252	7	915971
YDL005C	YLR415C	binding enriched	4	441661	12	954428
YEL009C	YCR064C	?	5	139340	3	228300
YOR174W	YCR071C	binding enriched	15	659174	3	240323
YIL131C	YCR079W	binding enriched	9	101508	3	253509
YDR253C	YLR136C	bound	4	964277	12	416229
YOR344C	YLR227W-A	+	15	977631	12	594099
YDL005C	YIL105C	binding enriched	4	441661	9	168611
YCR084C	YOR128C	binding enriched	3	261381	15	565333
YHR058C	YNL279W	binding enriched	8	219440	14	111909
YGL013C	YOR101W	-	7	470695	15	515708
YGL181W	YMR050C	+	7	158501	13	375691
YNL330C	YMR277W	binding enriched	14	18651	13	821355
YEL009C	YNL210W	?	5	139340	14	251337
YGR252W	YBR196C-B	binding enriched	7	997528	2	614578
YDR259C	YFR030W	binding enriched	4	975206	6	214865
YNL216W	YPL081W	+	14	242930	16	405497
YOR110W	YGL229C	binding enriched	15	529594	7	65731
YPL075W	YJR147W	+	16	413808	10	704734
YIL101C	YDL173W	binding enriched	9	176278	4	148634
YDR463W	YLL004W	binding enriched	4	1387595	12	141998
YKR099W	YJR016C	+	11	637068	10	465329
YEL009C	YJL116C	?	5	139340	10	194366
YNL103W	YMR135C	?	14	428744	13	539372
YPL042C	YCR013C	+	16	473873	3	138725
YIL101C	YIR004W	binding enriched	9	176278	9	363870
YOR174W	YPL090C	binding enriched	15	659174	16	377843
YGR252W	YAL021C	binding enriched	7	997528	1	112102
YLR403W	YMR087W	?	12	926593	13	442954
YDR207C	YPR063C	binding enriched	4	866267	16	678066
YDL170W	YKR058W	binding enriched	4	157111	11	553695
YML007W	YMR311C	binding enriched	13	254824	13	897258
YOL148C	YDR261C-C	+	15	46667	4	991688
YLR403W	YOR042W	?	12	926593	15	409042
YPL075W	YHL001W	+	16	413808	8	104684
YMR021C	YER138W-A	+	13	317791	5	449526
YPR104C	YIL126W	binding enriched	16	735028	9	120031
YDR310C	YOL058W	+	4	1082722	15	219842
YOR174W	YIL143C	binding enriched	15	659174	9	81775
YOL148C	YNL146W	+	15	46667	14	351866
YIR018W	YDR314C	binding enriched	9	384977	4	1091472
YOR174W	YDL110C	binding enriched	15	659174	4	264738
YDR397C	YPL265W	binding enriched	4	1266632	16	41956
YGL073W	YMR169C	+	7	370003	13	600112
YJL127C	YAL001C	?	10	183259	1	149380
YJL127C	YLR055C	+	10	183259	12	252176
YIL101C	YPL264C	binding enriched	9	176278	16	43813
YOR174W	YOL005C	binding enriched	15	659174	15	315994
YPR086W	YER185W	binding enriched	16	710619	5	559909
YDR207C	YOR136W	binding enriched	4	866267	15	580804
YIL101C	YLR300W	binding enriched	9	176278	12	729628
YOR110W	YML001W	binding enriched	15	529594	13	267487
YLR403W	YLR339C	+	12	926593	12	806059
YIL036W	YMR006C	+	9	286547	13	278621
YEL009C	YLL067C	?	5	139340	12	2443
YJL127C	YHL046C	?	10	183259	8	12104
YDR207C	YJR005C-A	binding enriched	4	866267	10	448617
YIL036W	YIL145C	+	9	286547	9	76818
YIL101C	YDR480W	binding enriched	9	176278	4	1417884
YMR070W	YDL241W	-	13	409890	4	20820
YMR042W	YOR303W	-	13	352869	15	883516
YPL254W	YAL029C	binding enriched	16	70218	1	90062
YBR049C	YEL063C	binding enriched	2	335602	5	32580
YOR344C	YNL110C	-	15	977631	14	418157
YLR176C	YDL070W	binding enriched	12	509014	4	331982
YIL101C	YPR151C	binding enriched	9	176278	16	831365
YOL004W	YLL024C	+	15	319243	12	96525
YNL068C	YJL133C-A	binding enriched	14	496995	10	159735
YLR223C	YPR132W	bound	12	583861	16	795366
YLR403W	YNL209W	+	12	926593	14	252979
YBR049C	YGR266W	binding enriched	2	335602	7	1023708
YIL131C	YOR181W	binding enriched	9	101508	15	676889
YDL005C	YOR349W	binding enriched	4	441661	15	991311
YBR083W	YLR256W	+	2	409899	12	648669
YKL112W	YGR234W	+	11	227667	7	960503
YLR176C	YOR157C	binding enriched	12	509014	15	631358
YLR418C	YKL178C	+	12	957504	11	113921
YKL032C	YML099C	-	11	380961	13	75719
YPL075W	YHR071W	-	16	413808	8	237348
YLR403W	YLR327C	?	12	926593	12	783257
YGL025C	RDN25-1	+	7	449360	12	453483
YDL005C	YEL051W	binding enriched	4	441661	5	58763
YDL005C	YPL160W	binding enriched	4	441661	16	248626
YIL036W	YLR150W	+	9	286547	12	440877
YOR174W	YLR091W	binding enriched	15	659174	12	322737
YDR463W	YPR043W	binding enriched	4	1387595	16	654506
YBR049C	YCR073W-A	binding enriched	2	335602	3	247436
YNL216W	YBR093C	+	14	242930	2	430249
YBL005W	YKL001C	+	2	218935	11	439081
YBR049C	YLR249W	binding enriched	2	335602	12	638347
YCR084C	YER056C	+	3	261381	5	267312
YGL073W	YKL180W	+	7	370003	11	109699
YML007W	YHR216W	-	13	254824	8	555181
YDL005C	YER103W	binding enriched	4	441661	5	365553
YMR182C	YGR248W	-	13	624849	7	986355
YJL127C	YCR046C	?	10	183259	3	210168
YJL127C	YDR365W-A	-	10	183259	4	1207658
YLR403W	YNL069C	+	12	926593	14	494478
YDR423C	YOR123C	-	4	1318660	15	553873
YBR049C	YEL055C	binding enriched	2	335602	5	50005
YNL236W	YKR018C	+	14	208392	11	474811
YGL073W	YJR026W	+	7	370003	10	473421
YIL101C	YJL117W	binding enriched	9	176278	10	192998
YLR403W	YMR220W	-	12	926593	13	712993
YIL101C	YML070W	binding enriched	9	176278	13	134352
YLR403W	YMR146C	+	12	926593	13	558002
YLR403W	YAL025C	+	12	926593	1	100685
YDL005C	YLR070C	binding enriched	4	441661	12	274676
YML007W	YER144C	binding enriched	13	254824	5	459014
YKL032C	YKL038W	-	11	380961	11	367361
YIL036W	YDR321W	+	9	286547	4	1109274
YDR259C	YDL079C	binding enriched	4	975206	4	313849
YLR403W	YER130C	?	12	926593	5	421780
YDL170W	YKR013W	binding enriched	4	157111	11	464453
YOR110W	YIR009W	binding enriched	15	529594	9	374692
YJL127C	YDR429C	+	10	183259	4	1324889
YLR403W	YFL003C	?	12	926593	6	135839
YPR086W	YBL046W	binding enriched	16	710619	2	133086
YJL127C	snR73	?	10	183259	13	298359
YHL020C	YGR157W	-	8	66849	7	803744
YDR207C	YGR270W	binding enriched	4	866267	7	1029439
YMR182C	YCR021C	-	13	624849	3	156608
YLR403W	YPR175W	?	12	926593	16	890008
YER111C	YML133C	-	5	384235	13	2572
YMR037C	YPR081C	binding enriched	13	345460	16	703042
YOR174W	YNL175C	binding enriched	15	659174	14	308006
YOR110W	YGL203C	binding enriched	15	529594	7	113569
YER040W	YPR075C	binding enriched	5	230891	16	696278
YGR246C	YHR163W	binding enriched	7	983377	8	424098
YJL127C	YER081W	-	10	183259	5	323390
YOL148C	YDR050C	+	15	46667	4	556099
YPR086W	YJL102W	binding enriched	16	710619	10	232530
YDR463W	YMR290C	binding enriched	4	1387595	13	850832
YIL036W	YEL042W	+	9	286547	5	74549
YLR131C	YOR034C	-	12	405666	15	395961
YLR403W	YDL121C	-	12	926593	4	245357
YDR463W	YMR004W	binding enriched	4	1387595	13	274784
YIL101C	YLR152C	binding enriched	9	176278	12	443823
YOR174W	YGR240C-A	binding enriched	15	659174	7	974677
YBR049C	YLR295C	binding enriched	2	335602	12	722186
YLR403W	YNL067W	+	12	926593	14	499968
YJL127C	YKR034W	?	10	183259	11	507302
YDR259C	YDR298C	binding enriched	4	975206	4	1058495
YPL075W	YGL198W	+	16	413808	7	123944
YPL254W	YKL043W	+	16	70218	11	357298
YOR174W	YKR046C	binding enriched	15	659174	11	524648
YLR403W	YPL202C	-	12	926593	16	168713
YBR049C	YDL208W	binding enriched	2	335602	4	87747
YLR403W	YOL080C	?	12	926593	15	180992
YOR298C-A	YOR273C	-	15	877457	15	835441
YOR110W	YER041W	binding enriched	15	529594	5	233600
YBR112C	YOR171C	binding enriched	2	464320	15	652947
YLR071C	YDR304C	binding enriched	12	277002	4	1072218
YER111C	YJL179W	binding enriched	5	384235	10	88951
YPL075W	YPL198W	+	16	413808	16	173927
YDR259C	YCR046C	binding enriched	4	975206	3	210168
YIL101C	YHR061C	binding enriched	9	176278	8	222006
YLR403W	YGL032C	-	12	926593	7	436701
YEL009C	YDL241W	?	5	139340	4	20820
YOR363C	YDR471W	-	15	1021717	4	1402167
YMR037C	YGR146C-A	binding enriched	13	345460	7	785356
YBR049C	YML114C	binding enriched	2	335602	13	42809
YOR174W	YGR236C	binding enriched	15	659174	7	962673
YDR423C	YOR056C	-	4	1318660	15	430936
YOR174W	YBR276C	binding enriched	15	659174	2	758831
YLR403W	YOR233W	?	12	926593	15	777047
YIL131C	YPL206C	binding enriched	9	101508	16	163114
YJL056C	YMR086W	+	10	331752	13	440649
YKL032C	YHL027W	-	11	380961	8	52049
YJL110C	YLR157C-B	-	10	210749	12	478967
YIL101C	YOL110W	binding enriched	9	176278	15	109532
YOR110W	YBR210W	binding enriched	15	529594	2	645764
YML007W	YMR032W	binding enriched	13	254824	13	336302
YPR133C	YOR073W	binding enriched	16	796594	15	465657
YIL101C	YDL143W	binding enriched	9	176278	4	200789
YBR049C	YIR016W	binding enriched	2	335602	9	383026
YDR253C	YJL212C	bound	4	964277	10	35049
YDR397C	YOR027W	binding enriched	4	1266632	15	381937
YGR252W	YBR072W	binding enriched	7	997528	2	382352
YDR146C	YNL016W	binding enriched	4	749677	14	603587
YPR104C	YDR487C	binding enriched	16	735028	4	1428667
YDR463W	YGR030C	binding enriched	4	1387595	7	545919
YEL009C	YLR366W	?	5	139340	12	855690
YIL101C	YLR162W	binding enriched	9	176278	12	489751
YNL216W	YBL077W	+	14	242930	2	81112
YOR110W	YGL170C	binding enriched	15	529594	7	184773
YLR403W	YLR022C	?	12	926593	12	184550
YGR252W	YLR219W	binding enriched	7	997528	12	575244
YDL005C	YMR135C	binding enriched	4	441661	13	539372
YJL127C	YOR310C	?	10	183259	15	897592
YBR240C	YLR333C	-	2	701166	12	795736
YBR112C	YMR133W	binding enriched	2	464320	13	536908
YNL330C	YLL019C	binding enriched	14	18651	12	106792
YDR463W	YMR225C	binding enriched	4	1387595	13	721181
YJL127C	YIL100W	?	10	183259	9	177549
YLR403W	YBR286W	+/-	12	926593	2	775506
YDL005C	YGL019W	binding enriched	4	441661	7	458574
YPR086W	YGR282C	binding enriched	16	710619	7	1058253
YOR032C	YLR295C	-	15	390423	12	722186
YDL005C	YBR117C	binding enriched	4	441661	2	475414
YOR110W	YGR106C	binding enriched	15	529594	7	699387
YHL027W	YNL284C-A	+	8	52049	14	101571
YNL216W	YMR092C	binding enriched	14	242930	13	452555
YDR463W	YDR011W	binding enriched	4	1387595	4	468171
YIL101C	YDR328C	binding enriched	9	176278	4	1125726
YIR018W	YFL014W	?	9	384977	6	107420
YGR252W	YPL079W	binding enriched	7	997528	16	407087
YIL101C	YGL179C	binding enriched	9	176278	7	164250
YDR259C	YHR057C	binding enriched	4	975206	8	218534
YIL101C	YKL141W	binding enriched	9	176278	11	179965
YBR049C	YNL124W	binding enriched	2	335602	14	393631
YBR279W	YPR111W	binding enriched	2	761925	16	748153
YHR058C	YGR223C	binding enriched	8	219440	7	941542
YGR252W	YIL108W	binding enriched	7	997528	9	161932
YOL148C	YPL019C	+	15	46667	16	515764
YGR252W	YER008C	binding enriched	7	997528	5	169813
YLR403W	YGL078C	?	12	926593	7	361073
YLR403W	YLR421C	-	12	926593	12	965325
YIL101C	YPL199C	binding enriched	9	176278	16	172394
YMR037C	YDL153C	binding enriched	13	345460	4	182102
YDR259C	YLR448W	binding enriched	4	975206	12	1029311
YNL330C	YOL088C	binding enriched	14	18651	15	154328
