id	x	y	z
YOL023W	100.118	68.627	32.474
YPL253C	150.386	65.666	122.402
YMR222C	160.5	62.15	134.414
YDL159C-B	108.127	12.513	75.991
YER154W	78.44	68.398	108.228
YBR300C	131.555	75.427	155.67
YEL036C	81.534	114.428	50.749
YBR260C	119.957	89.719	137.315
YHR010W	128.381	101.076	42.585
YDR400W	98.053	5.835	130.265
YLL048C	92.203	103.365	60.912
YPL124W	151.152	62.145	107.798
YIL024C	108.651	122.064	44.932
YLL021W	102.963	120.261	44.949
YAL035W	103.346	76.312	15.084
YOL041C	97.517	57.757	41.525
YIL071C	101.74	113.93	86.643
YNL286W	67.106	38.986	102.191
YDR001C	122.164	91.281	33.569
YIL162W	73.249	115.16	90.228
YOL141W	51.345	50.391	63.021
YHR145C	155.378	98.907	99.927
YOL109W	72.416	38.942	61.789
YNR025C	72.371	102.366	30.198
YIL039W	102.319	125.911	65.719
YKL160W	94.293	31.642	53.494
YGR122W	105.85	107.359	120.512
YER060W-A	65.818	96.403	84.336
YOL077W-A	79.713	54.704	61.086
YGR161C-C	116.905	114.355	136.262
tI(AAU)E2	54.605	85.12	103.411
YGR161C-D	117.002	115.442	135.609
YML130C	119.444	67.28	84.321
YMR315W	120.95	60.301	119.83
YLR328W	115.926	97.725	194.921
YBR228W	121.869	84.19	126.04
YNL246W	61.467	42.062	85.383
YHR212C	147.191	124.999	114.941
YGR046W	108.363	130.866	91.69
YDR384C	112.274	15.287	133.718
YLR039C	73.401	120.849	71.797
YNL097C	47.727	72.026	88.432
YER063W	64.193	97.221	87.66
YDR481C	100.699	17.837	116.352
YER014W	87.071	111.214	39.42
YBR027C	138.7	108.953	69.713
YNL329C	67.635	32.48	120.276
YPR041W	149.883	58.667	59.917
YER172C	60.607	88.212	104.375
YNL213C	72.869	49.078	74.138
YDL184C	106.904	24.638	88.493
YDL159W-A	108.318	12.555	76.471
YDL046W	126.05	50.021	53.675
YLR162W	91.811	127.706	168.099
YKL224C	122.827	15.118	60.35
YDR510C-A	103.747	19.402	116.603
YHR056W-A	159.509	97.445	83.012
YLR024C	93.221	108.686	52.272
YLR071C	99.22	126.935	85.706
YHR092C	150.02	87.164	91.362
YEL058W	85.595	118.179	72.193
YMR019W	131.877	74.075	43.974
YMR148W	164.693	47.865	102.403
YFL034C-A	124.75	93.417	42.198
YHL007C	141.067	112.259	29.399
YFL034C-B	124.205	93.035	42.763
YER181C	54.605	85.12	103.411
YML047C	159.106	75.19	61.244
YNL228W	75.166	50.413	79.01
YLR006C	97.983	101.496	31.386
YKR102W	135.339	47.856	42.224
tV(AAC)H	142.347	108.129	33.973
tV(AAC)J	91.319	80.473	38.917
YOL027C	97.749	64.202	34.007
tV(AAC)L	91.403	117.727	192.301
tV(AAC)O	77.81	24.883	94.12
YKL106C-A	108.902	41.303	61.508
YHR127W	152.941	95.315	97.508
YDL064W	137.091	44.271	63.087
YDL031W	123.572	69.754	50.531
YMR257C	142.484	52.683	135.545
YJL129C	55.916	83.472	72.625
YOR300W	61.943	36.23	114.417
YIL086C	105.432	91.651	84.781
YAR073W	66.254	105.501	6.669
YDR154C	147.768	20.957	95.73
YDR514C	103.57	17.159	116.495
YMR228W	158.257	58.996	135.869
YOR202W	75.438	24.179	95.02
YEL010W	97.997	115.341	30.331
YGL245W	76.698	87.243	128.859
snR51	147.85	56.003	77.011
YHL014C	143.962	105.278	39.269
YAL067W-A	78.322	61.414	15.663
YGR006W	115.349	118.877	42.965
YGR079W	104.889	121.373	110.947
YDL119C	119.951	22.45	69.448
YPR203W	152.579	32.775	74.439
YER045C	73.0	96.448	69.212
YKL151C	99.855	30.093	54.806
YGL198W	69.867	87.52	129.475
YKL104C	109.657	41.036	60.022
YBL091C-A	117.358	125.361	108.205
YLR422W	101.261	96.956	199.536
YLR093C	102.409	99.521	87.367
YIR031C	100.91	109.608	38.375
YLR361C-A	109.484	99.551	198.173
YKR051W	124.554	52.854	36.46
YJR030C	76.975	72.306	32.369
YDR464C-A	93.423	17.642	122.525
YBR141W-A	137.899	91.712	125.049
YBR297W	129.428	78.328	152.67
YCL026C-B	121.236	114.568	43.843
YGL226W	75.972	83.393	132.931
YOR170W	80.187	15.015	93.121
YJL024C	94.372	87.383	26.794
YDL151C	108.537	13.077	70.53
YIL019W	110.08	120.166	40.207
YML069W	162.196	70.424	65.74
YKR019C	117.183	77.198	35.94
YMR122C	154.012	44.345	96.318
YKR047W	124.667	52.334	33.619
YAR020C	97.59	112.255	5.723
YGR279C	97.734	89.707	140.11
YDR034W-B	140.932	65.651	59.707
YDR064W	154.093	33.09	68.262
YMR275C	132.968	53.188	119.309
YCR073C	137.124	117.189	81.92
YLR456W	94.28	97.24	198.964
YCR022C	136.598	111.559	56.219
YML097C	148.124	68.514	78.264
YLL015W	108.057	109.1	38.603
YMR053C	147.628	43.449	58.457
YGL118C	71.849	100.032	103.421
YKR077W	134.75	44.785	31.543
YFL060C	108.486	55.307	52.521
YDR173C	153.116	22.596	103.481
YBR208C	128.838	95.889	133.961
YCL057W	132.136	119.178	60.721
YOR335W-A	53.864	38.147	122.89
YBR072W	131.445	99.486	103.461
YBR005W	122.294	108.343	37.587
YDR273W	123.292	20.541	114.936
YPR063C	155.065	54.457	60.609
YGR231C	95.881	85.162	141.03
YOL110W	72.032	38.677	62.355
YAL016C-B	111.658	97.839	14.953
YPR123C	155.999	43.396	67.558
YMR297W	121.284	54.971	120.829
RUF5-1	159.928	99.914	80.23
tG(GCC)M	156.13	76.27	61.317
RUF5-2	159.943	98.884	81.511
YPR032W	150.618	65.355	53.086
YDL173W	106.556	13.395	80.053
YHR050W-A	158.968	101.029	78.473
YJR047C	72.208	58.591	37.116
YMR006C	121.712	98.166	36.461
YHR193C	134.65	98.696	113.436
YKL145W-A	100.508	27.7	56.974
YAL016W	111.577	99.066	15.439
YFL039C	119.889	87.013	44.798
YPL173W	138.957	70.115	104.684
YNR039C	63.243	91.6	35.05
YJR039W	82.915	71.748	39.803
YNL117W	69.868	61.76	88.813
YPL152W	135.728	64.095	102.779
YIL052C	98.467	126.17	76.149
YAL069W	76.408	61.804	15.232
YOL093W	83.865	42.383	68.359
YDR303C	128.908	19.665	124.549
YBR175W	132.221	88.483	127.337
YNL077W	55.227	88.78	78.605
YDR360W	119.241	14.796	133.719
YHR073W	145.334	88.638	85.275
YBR172C	133.253	88.898	128.501
YDR346C	119.039	18.369	128.055
YJL172W	42.249	56.12	84.435
YDR151C	145.567	22.678	95.522
YBL078C	119.862	107.973	95.356
YPL086C	156.813	75.705	90.453
tI(AAU)E1	69.585	72.118	110.331
YNL051W	69.038	88.632	58.837
YPL092W	162.506	73.755	93.853
YJL147C	44.1	81.544	83.516
YPL029W	152.818	80.816	34.638
YBR236C	121.532	89.486	132.06
YKL024C	128.353	64.941	19.438
YNL019C	86.308	103.305	23.54
YKL126W	101.904	24.222	55.148
YDL242W	88.437	35.062	90.699
YBR189W	132.705	90.249	133.585
YDR203W	138.614	15.506	103.641
YER085C	74.612	82.863	98.559
YJL225C	43.92	57.06	72.332
YER137C-A	70.202	67.905	110.823
YKL064W	116.267	45.431	47.745
YLR265C	91.874	115.459	193.984
YKR022C	116.913	72.562	35.995
YLR287C	94.796	108.298	198.113
YPL174C	139.589	70.753	105.063
YPL061W	167.22	80.356	77.32
YLR370C	105.94	105.96	198.503
YDR343C	121.703	20.125	131.163
YLR387C	93.207	102.728	198.743
YAL034C	104.623	78.89	15.6
YKL122C	101.643	24.175	54.016
YHR011W	128.317	100.603	43.556
YDR403W	94.631	5.641	131.03
YAL043C	95.961	64.933	11.743
YIL165C	74.111	112.756	87.863
YOL042W	97.672	57.901	41.87
YLR425W	108.648	98.268	198.362
YHR146W	154.255	99.415	99.535
YPL125W	149.79	62.765	106.785
YIL070C	101.298	114.686	86.758
YCL037C	126.617	122.001	49.438
YIL025C	108.544	122.053	45.316
YDR289C	126.377	20.627	121.035
YPR126C	155.099	43.677	68.08
YFL065C	113.222	53.754	54.215
YPR130C	155.355	42.571	67.646
YNL285W	67.834	39.422	102.501
YOL140W	52.385	50.819	64.318
tY(GUA)M2	122.392	58.726	118.993
tY(GUA)M1	167.533	72.136	60.983
YML131W	118.478	67.266	85.186
YNL245C	61.856	42.102	85.404
YGL040C	80.284	117.65	74.616
YLR305C	104.781	106.383	198.608
YIL137C	85.256	98.086	88.117
YBR194W	134.035	88.952	135.265
YOL108C	72.841	39.283	61.286
YJL092W	54.688	81.603	60.94
YMR316W	122.241	60.07	121.016
YDR545C-A	95.708	6.69	106.689
YIL038C	102.469	126.82	64.385
YPL043W	162.557	85.916	52.945
YIL138C	84.09	98.203	87.636
YCL045C	127.439	124.679	52.144
YJL127W-A	54.329	84.817	71.192
YBR056C-B	132.476	108.688	94.49
YNR071C	63.77	96.861	53.542
YIL143C	80.543	102.277	86.985
YGR092W	103.085	115.017	110.412
YOL166C	54.673	64.755	60.531
YNR058W	62.523	91.442	49.537
YKL002W	124.235	92.913	19.824
YDR328C	120.202	21.666	124.239
YLR247C	84.612	115.615	190.034
tG(GCC)J1	94.295	87.448	26.362
tG(GCC)J2	68.419	57.009	36.842
YKR065C	130.694	39.896	29.969
YOR057W	84.539	41.933	42.411
YIR009W	118.19	115.343	26.158
YDL189W	105.256	20.862	88.155
YGL081W	80.816	117.504	99.865
YGR103W	117.412	114.76	117.009
tL(CAA)G2	81.774	116.287	72.813
tL(CAA)G3	103.152	100.701	136.787
YGR178C	105.517	104.422	138.104
tL(CAA)G1	70.313	89.162	113.192
YGR057C	102.832	131.776	100.5
YNR001W-A	100.624	109.445	18.353
YPR171W	140.355	37.943	80.644
YMR013W-A	122.647	82.439	39.705
YJR087W	77.676	60.88	57.429
YGL143C	66.498	94.001	113.01
YLR001C	99.946	101.152	22.734
YLR126C	90.203	119.147	105.68
YJR123W	89.555	68.748	70.165
YOL075C	80.942	51.984	56.746
YBR294W	130.915	85.002	147.35
YGR125W	104.542	99.271	117.855
YDL067C	139.436	42.258	63.79
YMR230W-A	151.75	57.129	133.382
YOL020W	103.693	72.108	27.912
YDR135C	138.784	24.781	95.072
YER115C	81.711	90.485	111.127
YHR124W	153.834	94.037	96.333
YMR256C	141.899	53.222	134.36
YER148W	79.623	66.683	105.468
YGL242C	74.766	84.448	130.475
YCR050C	136.239	105.7	82.444
YMR240C	142.548	58.224	126.71
YOR303W	60.762	36.386	114.731
YBL109W	107.477	129.061	102.656
YOR252W	56.729	31.274	103.993
YNR024W	72.721	102.603	30.173
YMR192W	158.892	53.958	116.716
YGR078C	105.158	122.132	111.059
YOR104W	84.088	23.745	65.719
YML074C	162.954	77.215	72.255
YJL221C	54.522	61.219	76.163
YMR229C	155.309	58.372	135.341
YLL038C	93.5	116.22	58.668
YGR007W	115.17	118.528	43.636
YOR056C	84.851	43.014	41.908
YEL053W-A	81.196	121.256	66.085
YFL013W-A	118.545	95.732	26.277
YHL033C	153.233	98.828	52.274
YOR270C	52.217	26.254	107.768
YDR106W	138.243	22.333	81.313
YOL068C	80.312	49.015	48.828
YHL044W	149.181	98.695	55.537
YBR201W	131.066	89.559	132.487
YLR329W	115.596	96.824	195.066
YLL043W	89.928	107.204	60.306
YDR415C	98.597	14.599	128.343
YGL161C	73.097	85.192	112.379
YER155C	75.381	69.477	109.87
YBR037C	150.53	111.838	78.807
YOR237W	63.195	27.312	102.422
YGL074C	85.362	113.034	98.722
YNL263C	74.205	47.418	103.776
YOR096W	82.912	28.568	63.848
YEL035C	81.108	115.109	49.743
YGR025W	111.949	131.312	59.953
YPL205C	145.959	48.911	117.565
YPR115W	155.595	52.454	72.248
YDR128W	139.454	28.133	89.884
YMR274C	134.261	53.061	120.398
YGL119W	73.197	98.109	103.262
YER028C	88.581	98.259	54.477
YMR052W	148.21	43.439	58.214
YMR103C	156.486	51.295	88.316
YCR072C	138.656	117.608	83.824
YNL194C	87.649	52.825	75.53
YMR203W	156.879	54.137	124.029
YPL153C	137.313	63.33	103.588
YGR278W	96.961	89.747	139.209
YKR076W	134.289	45.163	31.746
YBL057C	123.321	117.353	94.025
YML003W	130.395	103.493	29.198
YCLX03C	126.703	122.743	51.923
YDR225W	126.947	21.949	111.344
YDR270W	124.19	19.514	114.826
tL(UAG)J	80.457	70.918	64.381
YDR172W	152.418	23.364	103.258
YLL016W	107.154	111.84	40.533
YPR033C	151.726	63.772	53.681
YGL093W	71.834	109.266	97.339
YGR230W	95.974	84.925	141.415
YPR120C	159.831	44.326	63.512
YPR062W	154.921	54.569	60.724
YBL041W	129.295	125.602	85.362
YMR097C	153.622	46.075	84.388
YDR528W	99.933	11.637	107.72
YDL058W	130.301	49.446	61.566
YER173W	61.035	84.9	103.942
YBR026C	138.332	108.848	69.485
YNL214W	72.703	49.247	74.941
YDL185W	106.595	24.466	88.608
YER060W	66.282	96.34	82.648
YBR091C	140.707	98.265	102.781
YPR180W	142.416	38.351	81.31
YOR203W	75.438	24.179	95.02
YEL013W	92.773	118.494	31.366
YNL094W	46.391	77.531	88.537
YGL056C	82.338	114.224	87.03
tF(GAA)H1	145.9	88.19	84.152
YDL133W	113.005	24.969	75.026
YOR280C	63.727	33.077	106.79
tM(CAU)J1	94.573	86.527	31.382
YMR182W-A	158.93	61.667	107.987
YML004C	131.808	103.47	28.65
YLR141W	99.342	110.264	117.451
YPL227C	140.395	62.986	130.187
YLR222C-A	105.439	121.421	189.824
YHR093W	149.169	87.157	92.229
YDL010W	124.169	92.446	31.959
YMR024W	136.733	69.271	46.565
YBR059C	128.671	105.064	94.538
YML019W	143.352	91.862	39.682
YDL045C	125.709	51.2	53.509
YLR163C	91.58	128.067	170.147
YHR180W-A	132.314	90.226	105.518
YJL207C	49.978	56.721	91.906
YOL103W	76.964	41.121	59.396
YDL198C	103.717	16.997	93.21
YLR072W	98.101	127.418	87.569
YER180C	54.901	85.004	104.045
SCR1	69.366	72.876	110.204
YGR212W	107.022	82.891	132.178
YJL175W	40.067	53.364	83.968
YHR096C	147.142	87.994	96.684
YJL011C	93.33	93.245	19.237
YKL138C	101.068	31.735	63.047
YBL079W	120.835	109.534	97.145
YNL056W	60.145	90.108	66.311
YPL093W	164.025	72.632	93.818
YOR038C	96.476	59.419	46.262
YFL001W	120.357	102.513	25.942
YDR150W	142.215	24.653	95.278
YPL188W	127.432	59.078	104.852
YDL235C	99.836	35.455	89.154
YBL071C-B	119.344	103.43	91.142
YER147C-A	79.623	66.683	105.468
YLR264W	90.307	115.13	193.61
YKL170W	98.606	30.169	63.53
YKR023W	117.008	71.291	35.695
YDL218W	107.267	33.224	90.879
YKL001C	124.156	93.083	19.625
YKL038W	120.322	49.288	27.324
YPR157W	148.029	23.453	71.241
YPR137C-B	153.353	40.005	66.485
YPR137C-A	152.614	39.92	66.318
YLR286C	94.223	108.415	197.978
YNL016W	89.621	104.928	21.997
YDR496C	109.186	31.709	117.561
YHL030W-A	154.231	97.687	49.469
YDR307W	131.617	18.523	128.895
YLR163W-A	91.542	128.1	170.565
YML099C	145.05	68.134	77.982
YLR421C	100.801	98.848	199.601
YLR090W	99.691	98.853	86.481
YMR325W	126.084	52.832	129.849
YCR035C	134.652	109.66	76.052
YJR064W	73.29	61.891	46.48
YGL135W	72.96	92.32	109.663
YML022W	141.953	88.676	42.406
YCRX07W	135.587	107.732	80.122
YER046W	71.257	96.48	70.536
YDL118W	120.079	22.648	69.224
YMR029C	139.958	67.275	50.873
YIR030C	100.691	110.914	38.068
YKL107W	108.876	41.009	61.435
YKR050W	124.408	53.222	35.559
YJR079W	75.083	59.765	54.65
YDL085W	126.833	33.807	62.549
YGL017W	106.406	110.695	54.991
YKR018C	117.522	78.875	35.471
YDL150W	108.785	13.355	70.465
YOR171C	79.762	15.784	93.301
YNL038W	67.663	87.61	42.889
YKL003C	124.286	92.767	19.941
tE(CUC)D	125.747	20.933	116.505
YHR001W-A	136.704	110.436	31.341
YOL165C	53.828	64.478	60.072
YBR188C	132.139	90.489	132.95
YIL139C	83.535	98.454	87.429
YLR246W	83.637	113.284	190.912
YJR119C	84.791	66.829	68.403
YER046W-A	70.927	96.473	70.836
YLR359W	111.717	100.403	197.257
YHR069C	148.63	89.395	84.305
YDR329C	119.551	22.517	124.157
YGL180W	72.531	85.713	124.802
YIL142W	81.284	101.065	86.812
YFR025C	124.811	76.041	7.661
YHR065C	153.009	91.757	84.678
YGL249W	79.63	87.168	125.274
YJL081C	61.674	73.38	57.312
YJL202C	46.459	53.637	91.301
YKL192C	108.389	24.682	69.943
YCRX04W	133.822	109.005	75.241
YHR002W	135.8	109.689	32.002
YNL138W	62.716	58.432	86.773
YLR311C	106.458	103.761	198.788
YOR133W	79.534	16.674	64.95
YPR098C	154.466	55.054	75.165
YNR009W	96.54	105.96	26.041
YOL161C	48.184	61.646	58.699
YDL136W	113.701	25.452	75.238
YGL142C	65.628	93.844	112.473
YMR052C-A	148.021	43.414	58.269
YJR151C	77.69	44.912	71.227
YGR179C	104.463	102.884	137.425
YGR102C	117.899	115.994	117.323
tR(UCU)K	98.283	31.851	55.24
YKL065C	115.338	44.533	47.152
YBR139W	141.383	95.517	123.994
YGR110W	113.306	107.312	116.821
YJR046W	73.489	59.748	37.629
YHR188C	135.531	95.696	110.887
YMR208W	156.696	60.323	132.522
YDL172C	106.569	13.097	79.731
YIL002W-A	114.68	108.535	22.359
YFL023W	125.135	101.591	26.052
YBR154C	127.033	81.504	119.462
YNL116W	68.13	61.861	89.015
YDR092W	132.902	38.164	77.824
YNL139C	62.397	56.596	84.347
YPL108W	162.449	66.335	101.63
YDR361C	119.526	14.48	134.484
YBR171W	133.781	88.811	129.436
YNL130C-A	61.802	56.146	86.914
YJL052C-A	65.992	71.603	46.813
YIR039C	93.823	108.23	41.236
YNL070W	64.173	85.318	76.212
YDR451C	101.523	22.658	121.202
YLR445W	107.383	92.315	197.733
YOR032C	94.744	57.811	41.534
YGL255W	85.279	81.802	117.946
YLR231C	90.006	113.503	194.541
YFR007W	117.993	99.6	21.676
YBR083W	129.294	91.666	99.087
YOR128C	81.849	15.898	68.345
YLR333C	117.164	96.908	194.07
YHR103W	150.859	83.592	96.884
YDR365W-B	114.334	11.241	140.763
YLR179C	92.917	125.25	183.857
YHL030W	155.475	97.963	47.109
YML031C-A	146.315	80.698	47.831
YBR200W	130.346	88.445	132.171
YNL262W	71.047	46.171	103.062
YAR028W	90.884	113.293	3.185
YAR053W	74.167	108.805	5.013
YGL077C	82.804	115.891	100.391
YPL204W	145.397	49.277	117.007
YPL251W	149.646	65.718	121.565
YLR444C	107.697	92.297	197.648
YOL069W	80.473	49.32	50.128
YLL042C	90.339	107.933	59.996
YDR412W	97.993	12.588	129.21
YIL009C-A	115.117	112.262	27.248
YOR352W	51.014	48.904	124.389
YOL134C	59.114	49.929	71.228
YBR302C	132.323	74.65	156.535
tX(XXX)L	116.225	98.452	194.783
YOR091W	83.825	34.652	63.784
YKR101W	131.262	48.94	44.366
YGR026W	111.886	131.614	60.287
YAL040C	99.674	67.539	13.985
YDR288W	126.893	20.204	121.5
YBR157C	127.277	81.618	121.278
tK(UUU)G1	75.22	85.988	126.99
YNL284C	72.973	42.757	103.663
tK(UUU)G2	115.734	111.148	116.14
YOR077W	78.925	32.359	50.978
YOL143C	50.125	49.507	61.4
YOL043C	97.645	57.734	42.033
YDR402C	96.813	5.716	130.643
YIL026C	108.013	121.658	47.274
YDR042C	156.671	59.956	61.035
YBR197C	131.842	87.835	133.679
YHR147C	152.88	99.655	99.117
YJL204C	46.65	54.027	92.187
YJL093C	52.942	81.591	62.272
YDR003W	123.15	90.125	35.461
YBR086C	136.866	95.619	100.124
YNL244C	62.569	42.172	85.365
YNR027W	70.724	100.918	30.397
YER039C-A	81.694	95.104	65.21
YMR317W	124.124	59.171	123.125
YLR458W	93.53	97.117	198.803
YOR251C	57.423	30.813	103.856
YPR181C	143.869	37.406	80.909
YCL008C	129.856	125.809	27.242
YBR092C	141.232	98.75	103.298
YEL064C	89.986	110.952	73.047
YNL095C	46.763	75.337	88.711
YOR393W	57.298	50.325	130.278
YDR529C	100.203	12.927	107.605
YCR075W-A	134.795	115.337	79.424
YDL059C	132.598	47.988	62.174
YOR204W	75.968	24.821	95.379
YEL012W	94.633	117.244	31.065
YBL040C	129.321	125.244	85.075
YBL113C	106.366	132.803	104.653
YBR298C-A	130.273	76.735	154.216
YDR382W	112.793	15.775	133.96
YDR483W	101.705	19.574	116.793
YOR219C	67.606	18.983	94.926
YER061C	65.365	96.571	85.517
YLR135W	98.695	115.216	113.026
YLR022C	95.806	105.743	48.479
YLR402W	87.14	99.035	196.748
YPL226W	138.213	61.693	129.404
YLR073C	97.441	127.308	88.432
YER183C	54.597	85.125	102.204
YML018C	143.966	92.775	38.903
YDL044C	125.421	52.469	53.416
YLR160C	92.236	126.648	165.352
YDL011C	124.169	92.446	31.959
YOL021C	102.326	71.045	29.836
YER112W	85.678	90.192	107.252
YDR355C	119.156	14.034	130.298
YDR202C	138.936	15.507	103.704
YBR295W	129.773	82.393	149.505
YNL270C	79.688	47.214	103.052
YKL018W	126.972	74.397	22.809
YIL011W	114.951	111.838	28.93
YEL034W	80.96	115.371	49.412
YHL015W	143.57	104.784	39.817
YNR050C	55.785	95.432	40.758
YOR010C	102.675	82.741	21.6
YDR134C	140.756	23.789	93.333
YHR125W	153.589	94.759	96.702
YKL208W	105.778	34.01	77.25
YDL176W	106.902	16.625	83.74
YGR004W	115.922	120.375	40.976
YML110C	133.833	65.826	84.225
YOR302W	61.059	36.403	114.66
YIL087C	105.349	91.286	84.756
YAR075W	65.794	106.389	6.664
YER058W	67.199	96.335	79.86
YGL048C	77.329	120.977	80.742
YHL016C	142.601	103.581	41.082
YMR193W	158.291	52.968	116.761
YLL039C	93.931	115.016	58.487
YCR053W	138.325	105.565	85.083
YML023C	141.806	88.015	42.973
YLR437C-A	105.705	90.158	197.458
YMR272W-B	136.717	52.889	123.072
YLR091W	100.144	98.756	86.55
YMR272W-A	137.014	52.872	123.415
YDR164C	149.278	24.766	100.836
YPR029C	149.015	69.149	48.565
YIL068W-A	100.107	116.552	86.874
YKR053C	125.095	51.308	37.007
YML098W	146.812	68.344	78.213
YJL034W	92.194	82.111	36.263
YLR420W	100.754	99.668	199.622
YJR067C	78.408	63.416	50.374
YIL100C-A	100.04	90.473	80.902
YFL048C	111.885	79.247	49.339
YLR117C	91.757	123.407	104.52
YDL153C	107.922	12.392	70.842
YOR176W	77.677	24.015	94.129
YOR109W	81.122	24.646	65.495
YMR071C	138.19	38.419	60.596
YIR033W	101.096	106.66	39.069
YBL089W	116.495	124.225	108.38
YDL084W	127.485	35.218	63.37
YGL016W	107.749	111.564	52.873
YDL216C	107.569	33.053	90.25
YJR042W	77.85	65.266	38.365
YMR120C	154.519	43.873	95.79
YER029C	88.266	97.398	55.013
YCL055W	130.974	118.276	59.226
YGL116W	70.744	100.957	103.885
YKR075C	133.343	45.521	32.224
YCL074W	133.759	129.119	64.916
YNR034W-A	67.981	91.916	36.027
YOR194C	78.872	26.016	94.148
tC(GCA)B	126.87	97.13	135.116
YIL105W-A	95.32	97.583	80.258
YIL102C-A	97.841	93.129	80.17
tC(GCA)G	113.196	106.816	115.268
YMR102C	155.335	51.042	88.318
YCR071C	139.114	117.564	84.455
YPR144C	153.419	34.808	61.673
YMR051C	149.07	43.98	58.33
YDR175C	153.958	21.188	103.795
YAL031W-A	106.3	81.106	16.822
ICR1	102.775	119.701	32.694
YPR034W	152.187	62.578	54.399
YOR189W	78.288	18.795	84.97
YOR154W	80.267	6.677	80.437
YGR233C	95.653	85.758	138.649
YPR121W	159.499	42.28	64.854
YCR039C	137.72	111.902	78.971
YOR396C-A	50.735	46.311	133.031
YLL017W	106.571	113.411	41.227
YPR061C	154.579	54.859	61.057
YGR226C	96.605	83.478	140.944
YML047W-A	159.524	75.019	61.222
YNL315C	63.246	19.878	106.359
YOR299W	62.016	36.041	114.371
YEL065W	90.166	111.208	72.893
YDR420W	102.147	22.275	124.139
YHR189W	135.432	96.66	111.78
YNR033W	69.322	92.978	35.66
YLR385C	95.338	104.916	198.885
YCR045W-A	135.464	107.209	80.397
YMR008C	120.632	96.082	37.536
YPL026C	150.449	81.617	32.58
YDL133C-A	113.107	25.371	75.253
YMR119W-A	155.107	43.971	95.303
YDL171C	106.9	10.966	77.593
YDR545W	95.966	8.165	107.064
YKL062W	115.845	47.281	47.456
YMR023C	135.524	70.236	45.29
YLR218C	111.758	119.859	188.677
YBR138C	142.837	95.797	124.832
YJL218W	56.753	61.696	78.535
YLR222C	106.586	121.312	189.588
YNL162W	68.261	55.672	90.052
YDR093W	134.785	36.074	76.396
YMR282C	122.744	57.007	119.921
YIL109C	93.637	102.466	83.647
YDR362C	119.751	14.01	135.569
YFL022C	123.56	101.035	26.805
